ball-bearing;humidity;vibration
21.561;73.779;33.963
21.561;73.779;3.396
21.561;73.779;33.957
21.561;73.779;33.955
21.561;73.779;33.953
21.561;73.779;3.395
21.561;73.779;33.948
21.561;73.779;33.945
21.561;73.779;33.942
21.562;73.779;3.394
21.562;73.779;33.938
21.562;73.779;33.935
21.562;73.779;33.933
21.562;73.779;3.393
21.562;73.779;33.927
21.562;73.779;33.925
21.562;73.778;33.923
21.562;73.778;3.392
21.562;73.778;33.918
21.562;73.778;33.915
21.562;73.778;33.912
21.562;73.778;3.391
21.562;73.778;33.908
21.563;73.778;33.905
21.563;73.778;33.903
21.563;73.778;Mrz 39
21.563;73.778;33.897
21.563;73.778;33.895
21.563;73.778;33.893
21.563;73.778;3.389
21.563;73.778;33.888
21.563;73.778;33.885
21.563;73.778;33.882
21.563;73.778;3.388
21.563;73.778;33.878
21.563;73.778;33.875
21.563;73.777;33.873
21.564;73.777;3.387
21.564;73.777;33.867
21.564;73.777;33.865
21.564;73.777;33.863
21.564;73.777;3.386
21.564;73.777;33.858
21.564;73.777;33.855
21.564;73.777;33.852
21.564;73.777;3.385
21.564;73.777;33.848
21.564;73.777;33.845
21.564;73.777;33.843
21.564;73.777;3.384
21.564;73.777;33.837
21.565;73.777;33.835
21.565;73.777;33.833
21.565;73.777;3.383
21.565;73.777;33.828
21.565;73.776;33.825
21.565;73.776;33.822
21.565;73.776;3.382
21.565;73.776;33.818
21.565;73.776;33.815
21.565;73.776;33.813
21.565;73.776;3.381
21.565;73.776;33.807
21.565;73.776;33.805
21.565;73.776;33.803
21.566;73.776;Mrz 38
21.566;73.776;33.798
21.566;73.776;33.795
21.566;73.776;33.792
21.566;73.776;3.379
21.566;73.776;33.788
21.566;73.776;33.785
21.566;73.776;33.783
21.566;73.776;3.378
21.566;73.776;33.777
21.566;73.776;33.775
21.566;73.775;33.773
21.566;73.775;3.377
21.566;73.775;33.768
21.567;73.775;33.765
21.567;73.775;33.762
21.567;73.775;3.376
21.567;73.775;33.758
21.567;73.775;33.755
21.567;73.775;33.753
21.567;73.775;3.375
21.567;73.775;33.747
21.567;73.775;33.745
21.567;73.775;33.742
21.567;73.775;3.374
21.567;73.775;33.738
21.567;73.775;33.735
21.568;73.775;33.732
21.568;73.775;3.373
21.568;73.775;33.727
21.568;73.775;33.725
21.568;73.774;33.723
21.568;73.774;3.372
21.568;73.774;33.717
21.568;73.774;33.715
21.568;73.774;33.712
21.568;73.774;3.371
21.568;73.774;33.708
21.568;73.774;33.705
21.568;73.774;33.702
21.568;73.774;Mrz 37
21.569;73.774;33.697
21.569;73.774;33.695
21.569;73.774;33.693
21.569;73.774;3.369
21.569;73.774;33.687
21.569;73.774;33.685
21.569;73.774;33.682
21.569;73.774;3.368
21.569;73.774;33.678
21.569;73.773;33.675
21.569;73.773;33.672
21.569;73.773;3.367
21.569;73.773;33.667
21.57;73.773;33.665
21.57;73.773;33.663
21.57;73.773;3.366
21.57;73.773;33.657
21.57;73.773;33.655
21.57;73.773;33.652
21.57;73.773;3.365
21.57;73.773;33.648
21.57;73.773;33.645
21.57;73.773;33.642
21.57;73.773;3.364
21.57;73.773;33.637
21.57;73.773;33.635
21.57;73.773;33.633
21.571;73.773;3.363
21.571;73.773;33.627
21.571;73.773;33.625
21.571;73.772;33.622
21.571;73.772;3.362
21.571;73.772;33.618
21.571;73.772;33.615
21.571;73.772;33.612
21.571;73.772;3.361
21.571;73.772;33.607
21.571;73.772;33.605
21.571;73.772;33.603
21.571;73.772;Mrz 36
21.572;73.772;33.597
21.572;73.772;33.595
21.572;73.772;33.592
21.572;73.772;3.359
21.572;73.772;33.588
21.572;73.772;33.585
21.572;73.772;33.582
21.572;73.772;3.358
21.572;73.772;33.577
21.572;73.772;33.575
21.572;73.771;33.573
21.572;73.771;3.357
21.572;73.771;33.567
21.572;73.771;33.565
21.573;73.771;33.562
21.573;73.771;3.356
21.573;73.771;33.558
21.573;73.771;33.555
21.573;73.771;33.553
21.573;73.771;3.355
21.573;73.771;33.547
21.573;73.771;33.545
21.573;73.771;33.543
21.573;73.771;3.354
21.573;73.771;33.538
21.573;73.771;33.535
21.573;73.771;33.532
21.574;73.771;3.353
21.574;73.771;33.528
21.574;73.77;33.525
21.574;73.77;33.523
21.574;73.77;3.352
21.574;73.77;33.517
21.574;73.77;33.515
21.574;73.77;33.513
21.574;73.77;3.351
21.574;73.77;33.508
21.574;73.77;33.505
21.574;73.77;33.502
21.574;73.77;Mrz 35
21.574;73.77;33.498
21.575;73.77;33.495
21.575;73.77;33.493
21.575;73.77;3.349
21.575;73.77;33.487
21.575;73.77;33.485
21.575;73.77;33.483
21.575;73.77;3.348
21.575;73.77;33.478
21.575;73.77;33.475
21.575;73.769;33.472
21.575;73.769;3.347
21.575;73.769;33.468
21.575;73.769;33.465
21.576;73.769;33.463
21.576;73.769;3.346
21.576;73.769;33.457
21.576;73.769;33.455
21.576;73.769;33.453
21.576;73.769;3.345
21.576;73.769;33.448
21.576;73.769;33.445
21.576;73.769;33.442
21.576;73.769;3.344
21.576;73.769;33.438
21.576;73.769;33.435
21.576;73.769;33.433
21.576;73.769;3.343
21.577;73.769;33.427
21.577;73.769;33.425
21.577;73.768;33.422
21.577;73.768;3.342
21.577;73.768;33.418
21.577;73.768;33.415
21.577;73.768;33.412
21.577;73.768;3.341
21.577;73.768;33.407
21.577;73.768;33.405
21.577;73.768;33.403
21.577;73.768;Mrz 34
21.577;73.768;33.397
21.578;73.768;33.395
21.578;73.768;33.392
21.578;73.768;3.339
21.578;73.768;33.388
21.578;73.768;33.385
21.578;73.768;33.382
21.578;73.768;3.338
21.578;73.768;33.377
21.578;73.768;33.375
21.578;73.767;33.373
21.578;73.767;3.337
21.578;73.767;33.367
21.578;73.767;33.365
21.578;73.767;33.362
21.579;73.767;3.336
21.579;73.767;33.358
21.579;73.767;33.355
21.579;73.767;33.353
21.579;73.767;3.335
21.579;73.767;33.347
21.579;73.767;33.345
21.579;73.767;33.343
21.579;73.767;3.334
21.579;73.767;33.338
21.579;73.767;33.335
21.579;73.767;33.332
21.579;73.767;3.333
21.58;73.767;33.328
21.58;73.767;33.325
21.58;73.766;33.323
21.58;73.766;3.332
21.58;73.766;33.317
21.58;73.766;33.315
21.58;73.766;33.313
21.58;73.766;3.331
21.58;73.766;33.308
21.58;73.766;33.305
21.58;73.766;33.302
21.58;73.766;Mrz 33
21.58;73.766;33.298
21.58;73.766;33.295
21.581;73.766;33.293
21.581;73.766;3.329
21.581;73.766;33.287
21.581;73.766;33.285
21.581;73.766;33.283
21.581;73.766;3.328
21.581;73.766;33.278
21.581;73.766;33.275
21.581;73.765;33.272
21.581;73.765;3.327
21.581;73.765;33.268
21.581;73.765;33.265
21.581;73.765;33.263
21.582;73.765;3.326
21.582;73.765;33.257
21.582;73.765;33.255
21.582;73.765;33.253
21.582;73.765;3.325
21.582;73.765;33.248
21.582;73.765;33.245
21.582;73.765;33.242
21.582;73.765;3.324
21.582;73.765;33.238
21.582;73.765;33.235
21.582;73.765;33.233
21.582;73.765;3.323
21.582;73.765;33.227
21.583;73.764;33.225
21.583;73.764;33.223
21.583;73.764;3.322
21.583;73.764;33.218
21.583;73.764;33.215
21.583;73.764;33.212
21.583;73.764;3.321
21.583;73.764;33.208
21.583;73.764;33.205
21.583;73.764;33.203
21.583;73.764;Mrz 32
21.583;73.764;33.197
21.583;73.764;33.195
21.584;73.764;33.193
21.584;73.764;3.319
21.584;73.764;33.188
21.584;73.764;33.185
21.584;73.764;33.182
21.584;73.764;3.318
21.584;73.764;33.178
21.584;73.763;33.175
21.584;73.763;33.173
21.584;73.763;3.317
21.584;73.763;33.167
21.584;73.763;33.165
21.584;73.763;33.163
21.584;73.763;3.316
21.585;73.763;33.158
21.585;73.763;33.155
21.585;73.763;33.152
21.585;73.763;3.315
21.585;73.763;33.148
21.585;73.763;33.145
21.585;73.763;33.143
21.585;73.763;3.314
21.585;73.763;33.137
21.585;73.763;33.135
21.585;73.763;33.133
21.585;73.763;3.313
21.585;73.763;33.128
21.585;73.763;33.125
21.586;73.762;33.122
21.586;73.762;3.312
21.586;73.762;33.117
21.586;73.762;33.115
21.586;73.762;33.113
21.586;73.762;3.311
21.586;73.762;33.107
21.586;73.762;33.105
21.586;73.762;33.102
21.586;73.762;Mrz 31
21.586;73.762;33.098
21.586;73.762;33.095
21.586;73.762;33.092
21.587;73.762;3.309
21.587;73.762;33.087
21.587;73.762;33.085
21.587;73.762;33.083
21.587;73.762;3.308
21.587;73.762;33.077
21.587;73.762;33.075
21.587;73.761;33.072
21.587;73.761;3.307
21.587;73.761;33.068
21.587;73.761;33.065
21.587;73.761;33.062
21.587;73.761;3.306
21.587;73.761;33.057
21.588;73.761;33.055
21.588;73.761;33.053
21.588;73.761;3.305
21.588;73.761;33.047
21.588;73.761;33.045
21.588;73.761;33.042
21.588;73.761;3.304
21.588;73.761;33.038
21.588;73.761;33.035
21.588;73.761;33.032
21.588;73.761;3.303
21.588;73.761;33.027
21.588;73.761;33.025
21.589;73.76;33.023
21.589;73.76;3.302
21.589;73.76;33.017
21.589;73.76;33.015
21.589;73.76;33.012
21.589;73.76;3.301
21.589;73.76;33.008
21.589;73.76;33.005
21.589;73.76;33.002
21.589;73.76;03. Mrz
21.589;73.76;32.997
21.589;73.76;32.995
21.589;73.76;32.993
21.589;73.76;3.299
21.59;73.76;32.987
21.59;73.76;32.985
21.59;73.76;32.982
21.59;73.76;3.298
21.59;73.76;32.978
21.59;73.76;32.975
21.59;73.759;32.972
21.59;73.759;3.297
21.59;73.759;32.967
21.59;73.759;32.965
21.59;73.759;32.963
21.59;73.759;3.296
21.59;73.759;32.957
21.591;73.759;32.955
21.591;73.759;32.952
21.591;73.759;3.295
21.591;73.759;32.948
21.591;73.759;32.945
21.591;73.759;32.942
21.591;73.759;3.294
21.591;73.759;32.937
21.591;73.759;32.935
21.591;73.759;32.933
21.591;73.759;3.293
21.591;73.759;32.928
21.591;73.758;32.925
21.591;73.758;32.922
21.592;73.758;3.292
21.592;73.758;32.918
21.592;73.758;32.915
21.592;73.758;32.913
21.592;73.758;3.291
21.592;73.758;32.907
21.592;73.758;32.905
21.592;73.758;32.903
21.592;73.758;Mrz 29
21.592;73.758;32.898
21.592;73.758;32.895
21.592;73.758;32.892
21.592;73.758;3.289
21.593;73.758;32.888
21.593;73.758;32.885
21.593;73.758;32.883
21.593;73.758;3.288
21.593;73.758;32.877
21.593;73.757;32.875
21.593;73.757;32.873
21.593;73.757;3.287
21.593;73.757;32.868
21.593;73.757;32.865
21.593;73.757;32.862
21.593;73.757;3.286
21.593;73.757;32.858
21.593;73.757;32.855
21.594;73.757;32.853
21.594;73.757;3.285
21.594;73.757;32.847
21.594;73.757;32.845
21.594;73.757;32.843
21.594;73.757;3.284
21.594;73.757;32.838
21.594;73.757;32.835
21.594;73.757;32.832
21.594;73.757;3.283
21.594;73.757;32.828
21.594;73.757;32.825
21.594;73.756;32.823
21.595;73.756;3.282
21.595;73.756;32.817
21.595;73.756;32.815
21.595;73.756;32.813
21.595;73.756;3.281
21.595;73.756;32.808
21.595;73.756;32.805
21.595;73.756;32.802
21.595;73.756;Mrz 28
21.595;73.756;32.797
21.595;73.756;32.795
21.595;73.756;32.793
21.595;73.756;3.279
21.595;73.756;32.787
21.596;73.756;32.785
21.596;73.756;32.782
21.596;73.756;3.278
21.596;73.756;32.778
21.596;73.755;32.775
21.596;73.755;32.772
21.596;73.755;3.277
21.596;73.755;32.767
21.596;73.755;32.765
21.596;73.755;32.763
21.596;73.755;3.276
21.596;73.755;32.757
21.596;73.755;32.755
21.597;73.755;32.752
21.597;73.755;3.275
21.597;73.755;32.748
21.597;73.755;32.745
21.597;73.755;32.742
21.597;73.755;3.274
21.597;73.755;32.737
21.597;73.755;32.735
21.597;73.755;32.733
21.597;73.755;3.273
21.597;73.755;32.728
21.597;73.755;32.725
21.597;73.754;32.722
21.597;73.754;3.272
21.598;73.754;32.718
21.598;73.754;32.715
21.598;73.754;32.713
21.598;73.754;3.271
21.598;73.754;32.707
21.598;73.754;32.705
21.598;73.754;32.703
21.598;73.754;Mrz 27
21.598;73.754;32.698
21.598;73.754;32.695
21.598;73.754;32.692
21.598;73.754;3.269
21.598;73.754;32.688
21.599;73.754;32.685
21.599;73.754;32.683
21.599;73.754;3.268
21.599;73.754;32.677
21.599;73.754;32.675
21.599;73.753;32.673
21.599;73.753;3.267
21.599;73.753;32.668
21.599;73.753;32.665
21.599;73.753;32.662
21.599;73.753;3.266
21.599;73.753;32.658
21.599;73.753;32.655
21.599;73.753;32.653
21. Jun;73.753;3.265
21. Jun;73.753;32.647
21. Jun;73.753;32.645
21. Jun;73.753;32.643
21. Jun;73.753;3.264
21. Jun;73.753;32.638
21. Jun;73.753;32.635
21. Jun;73.753;32.632
21. Jun;73.753;3.263
21. Jun;73.753;32.628
21. Jun;73.753;32.625
21. Jun;73.752;32.623
21. Jun;73.752;3.262
21.601;73.752;32.617
21.601;73.752;32.615
21.601;73.752;32.613
21.601;73.752;3.261
21.601;73.752;32.608
21.601;73.752;32.605
21.601;73.752;32.602
21.601;73.752;Mrz 26
21.601;73.752;32.598
21.601;73.752;32.595
21.601;73.752;32.593
21.601;73.752;3.259
21.601;73.752;32.587
21.601;73.752;32.585
21.602;73.752;32.583
21.602;73.752;3.258
21.602;73.752;32.578
21.602;73.751;32.575
21.602;73.751;32.572
21.602;73.751;3.257
21.602;73.751;32.568
21.602;73.751;32.565
21.602;73.751;32.563
21.602;73.751;3.256
21.602;73.751;32.557
21.602;73.751;32.555
21.602;73.751;32.553
21.603;73.751;3.255
21.603;73.751;32.548
21.603;73.751;32.545
21.603;73.751;32.542
21.603;73.751;3.254
21.603;73.751;32.538
21.603;73.751;32.535
21.603;73.751;32.533
21.603;73.751;3.253
21.603;73.751;32.527
21.603;73.75;32.525
21.603;73.75;32.523
21.603;73.75;3.252
21.603;73.75;32.518
21.604;73.75;32.515
21.604;73.75;32.512
21.604;73.75;3.251
21.604;73.75;32.508
21.604;73.75;32.505
21.604;73.75;32.503
21.604;73.75;Mrz 25
21.604;73.75;32.497
21.604;73.75;32.495
21.604;73.75;32.492
21.604;73.75;3.249
21.604;73.75;32.488
21.604;73.75;32.485
21.605;73.75;32.482
21.605;73.75;3.248
21.605;73.75;32.477
21.605;73.749;32.475
21.605;73.749;32.473
21.605;73.749;3.247
21.605;73.749;32.467
21.605;73.749;32.465
21.605;73.749;32.462
21.605;73.749;3.246
21.605;73.749;32.458
21.605;73.749;32.455
21.605;73.749;32.452
21.605;73.749;3.245
21.606;73.749;32.447
21.606;73.749;32.445
21.606;73.749;32.443
21.606;73.749;3.244
21.606;73.749;32.437
21.606;73.749;32.435
21.606;73.749;32.432
21.606;73.749;3.243
21.606;73.749;32.428
21.606;73.749;32.425
21.606;73.748;32.422
21.606;73.748;3.242
21.606;73.748;32.417
21.606;73.748;32.415
21.607;73.748;32.413
21.607;73.748;3.241
21.607;73.748;32.407
21.607;73.748;32.405
21.607;73.748;32.402
21.607;73.748;Mrz 24
21.607;73.748;32.398
21.607;73.748;32.395
21.607;73.748;32.392
21.607;73.748;3.239
21.607;73.748;32.387
21.607;73.748;32.385
21.607;73.748;32.383
21.607;73.748;3.238
21.608;73.748;32.377
21.608;73.748;32.375
21.608;73.747;32.372
21.608;73.747;3.237
21.608;73.747;32.368
21.608;73.747;32.365
21.608;73.747;32.362
21.608;73.747;3.236
21.608;73.747;32.357
21.608;73.747;32.355
21.608;73.747;32.353
21.608;73.747;3.235
21.608;73.747;32.347
21.608;73.747;32.345
21.609;73.747;32.342
21.609;73.747;3.234
21.609;73.747;32.338
21.609;73.747;32.335
21.609;73.747;32.332
21.609;73.747;3.233
21.609;73.747;32.327
21.609;73.746;32.325
21.609;73.746;32.323
21.609;73.746;3.232
21.609;73.746;32.317
21.609;73.746;32.315
21.609;73.746;32.312
21.609;73.746;3.231
21.61;73.746;32.308
21.61;73.746;32.305
21.61;73.746;32.303
21.61;73.746;Mrz 23
21.61;73.746;32.297
21.61;73.746;32.295
21.61;73.746;32.293
21.61;73.746;3.229
21.61;73.746;32.288
21.61;73.746;32.285
21.61;73.746;32.282
21.61;73.746;3.228
21.61;73.746;32.278
21.61;73.745;32.275
21.611;73.745;32.273
21.611;73.745;3.227
21.611;73.745;32.267
21.611;73.745;32.265
21.611;73.745;32.263
21.611;73.745;3.226
21.611;73.745;32.258
21.611;73.745;32.255
21.611;73.745;32.252
21.611;73.745;3.225
21.611;73.745;32.248
21.611;73.745;32.245
21.611;73.745;32.243
21.611;73.745;3.224
21.612;73.745;32.237
21.612;73.745;32.235
21.612;73.745;32.233
21.612;73.745;3.223
21.612;73.745;32.228
21.612;73.745;32.225
21.612;73.744;32.222
21.612;73.744;3.222
21.612;73.744;32.218
21.612;73.744;32.215
21.612;73.744;32.213
21.612;73.744;3.221
21.612;73.744;32.207
21.612;73.744;32.205
21.613;73.744;32.203
21.613;73.744;Mrz 22
21.613;73.744;32.198
21.613;73.744;32.195
21.613;73.744;32.192
21.613;73.744;3.219
21.613;73.744;32.188
21.613;73.744;32.185
21.613;73.744;32.183
21.613;73.744;3.218
21.613;73.744;32.177
21.613;73.743;32.175
21.613;73.743;32.172
21.614;73.743;3.217
21.614;73.743;32.168
21.614;73.743;32.165
21.614;73.743;32.162
21.614;73.743;3.216
21.614;73.743;32.157
21.614;73.743;32.155
21.614;73.743;32.153
21.614;73.743;3.215
21.614;73.743;32.147
21.614;73.743;32.145
21.614;73.743;32.142
21.614;73.743;3.214
21.614;73.743;32.138
21.615;73.743;32.135
21.615;73.743;32.132
21.615;73.743;3.213
21.615;73.743;32.127
21.615;73.743;32.125
21.615;73.742;32.123
21.615;73.742;3.212
21.615;73.742;32.117
21.615;73.742;32.115
21.615;73.742;32.112
21.615;73.742;3.211
21.615;73.742;32.108
21.615;73.742;32.105
21.615;73.742;32.103
21.616;73.742;Mrz 21
21.616;73.742;32.097
21.616;73.742;32.095
21.616;73.742;32.093
21.616;73.742;3.209
21.616;73.742;32.088
21.616;73.742;32.085
21.616;73.742;32.082
21.616;73.742;3.208
21.616;73.742;32.078
21.616;73.742;32.075
21.616;73.741;32.073
21.616;73.741;3.207
21.616;73.741;32.067
21.617;73.741;32.065
21.617;73.741;32.063
21.617;73.741;3.206
21.617;73.741;32.058
21.617;73.741;32.055
21.617;73.741;32.052
21.617;73.741;3.205
21.617;73.741;32.048
21.617;73.741;32.045
21.617;73.741;32.043
21.617;73.741;3.204
21.617;73.741;32.037
21.617;73.741;32.035
21.617;73.741;32.033
21.618;73.741;3.203
21.618;73.741;32.028
21.618;73.74;32.025
21.618;73.74;32.022
21.618;73.74;3.202
21.618;73.74;32.018
21.618;73.74;32.015
21.618;73.74;32.013
21.618;73.74;3.201
21.618;73.74;32.007
21.618;73.74;32.005
21.618;73.74;32.003
21.618;73.74;03. Feb
21.618;73.74;31.998
21.619;73.74;31.995
21.619;73.74;31.992
21.619;73.74;3.199
21.619;73.74;31.988
21.619;73.74;31.985
21.619;73.74;31.983
21.619;73.74;3.198
21.619;73.74;31.977
21.619;73.739;31.975
21.619;73.739;31.973
21.619;73.739;3.197
21.619;73.739;31.968
21.619;73.739;31.965
21.619;73.739;31.962
21.62;73.739;3.196
21.62;73.739;31.958
21.62;73.739;31.955
21.62;73.739;31.953
21.62;73.739;3.195
21.62;73.739;31.947
21.62;73.739;31.945
21.62;73.739;31.943
21.62;73.739;3.194
21.62;73.739;31.938
21.62;73.739;31.935
21.62;73.739;31.932
21.62;73.739;3.193
21.62;73.739;31.928
21.621;73.738;31.925
21.621;73.738;31.923
21.621;73.738;3.192
21.621;73.738;31.917
21.621;73.738;31.915
21.621;73.738;31.913
21.621;73.738;3.191
21.621;73.738;31.908
21.621;73.738;31.905
21.621;73.738;31.902
21.621;73.738;Mrz 19
21.621;73.738;31.898
21.621;73.738;31.895
21.621;73.738;31.893
21.622;73.738;3.189
21.622;73.738;31.887
21.622;73.738;31.885
21.622;73.738;31.883
21.622;73.738;3.188
21.622;73.738;31.878
21.622;73.737;31.875
21.622;73.737;31.872
21.622;73.737;3.187
21.622;73.737;31.867
21.622;73.737;31.865
21.622;73.737;31.863
21.622;73.737;3.186
21.623;73.737;31.857
21.623;73.737;31.855
21.623;73.737;31.852
21.623;73.737;3.185
21.623;73.737;31.848
21.623;73.737;31.845
21.623;73.737;31.842
21.623;73.737;3.184
21.623;73.737;31.837
21.623;73.737;31.835
21.623;73.737;31.833
21.623;73.737;3.183
21.623;73.737;31.827
21.623;73.737;31.825
21.624;73.736;31.822
21.624;73.736;3.182
21.624;73.736;31.818
21.624;73.736;31.815
21.624;73.736;31.812
21.624;73.736;3.181
21.624;73.736;31.807
21.624;73.736;31.805
21.624;73.736;31.803
21.624;73.736;Mrz 18
21.624;73.736;31.797
21.624;73.736;31.795
21.624;73.736;31.792
21.624;73.736;3.179
21.625;73.736;31.788
21.625;73.736;31.785
21.625;73.736;31.782
21.625;73.736;3.178
21.625;73.736;31.777
21.625;73.736;31.775
21.625;73.735;31.773
21.625;73.735;3.177
21.625;73.735;31.767
21.625;73.735;31.765
21.625;73.735;31.762
21.625;73.735;3.176
21.625;73.735;31.758
21.625;73.735;31.755
21.626;73.735;31.752
21.626;73.735;3.175
21.626;73.735;31.747
21.626;73.735;31.745
21.626;73.735;31.743
21.626;73.735;3.174
21.626;73.735;31.737
21.626;73.735;31.735
21.626;73.735;31.732
21.626;73.735;3.173
21.626;73.735;31.728
21.626;73.734;31.725
21.626;73.734;31.722
21.626;73.734;3.172
21.627;73.734;31.717
21.627;73.734;31.715
21.627;73.734;31.713
21.627;73.734;3.171
21.627;73.734;31.707
21.627;73.734;31.705
21.627;73.734;31.702
21.627;73.734;Mrz 17
21.627;73.734;31.698
21.627;73.734;31.695
21.627;73.734;31.692
21.627;73.734;3.169
21.627;73.734;31.687
21.627;73.734;31.685
21.628;73.734;31.683
21.628;73.734;3.168
21.628;73.734;31.678
21.628;73.733;31.675
21.628;73.733;31.672
21.628;73.733;3.167
21.628;73.733;31.668
21.628;73.733;31.665
21.628;73.733;31.663
21.628;73.733;3.166
21.628;73.733;31.657
21.628;73.733;31.655
21.628;73.733;31.653
21.628;73.733;3.165
21.629;73.733;31.648
21.629;73.733;31.645
21.629;73.733;31.642
21.629;73.733;3.164
21.629;73.733;31.638
21.629;73.733;31.635
21.629;73.733;31.633
21.629;73.733;3.163
21.629;73.733;31.627
21.629;73.732;31.625
21.629;73.732;31.623
21.629;73.732;3.162
21.629;73.732;31.618
21.629;73.732;31.615
21.63;73.732;31.612
21.63;73.732;3.161
21.63;73.732;31.608
21.63;73.732;31.605
21.63;73.732;31.603
21.63;73.732;Mrz 16
21.63;73.732;31.597
21.63;73.732;31.595
21.63;73.732;31.593
21.63;73.732;3.159
21.63;73.732;31.588
21.63;73.732;31.585
21.63;73.732;31.582
21.63;73.732;3.158
21.631;73.732;31.578
21.631;73.731;31.575
21.631;73.731;31.573
21.631;73.731;3.157
21.631;73.731;31.567
21.631;73.731;31.565
21.631;73.731;31.563
21.631;73.731;3.156
21.631;73.731;31.558
21.631;73.731;31.555
21.631;73.731;31.552
21.631;73.731;3.155
21.631;73.731;31.547
21.632;73.731;31.545
21.632;73.731;31.543
21.632;73.731;3.154
21.632;73.731;31.537
21.632;73.731;31.535
21.632;73.731;31.532
21.632;73.731;3.153
21.632;73.731;31.528
21.632;73.73;31.525
21.632;73.73;31.522
21.632;73.73;3.152
21.632;73.73;31.517
21.632;73.73;31.515
21.632;73.73;31.513
21.633;73.73;3.151
21.633;73.73;31.507
21.633;73.73;31.505
21.633;73.73;31.502
21.633;73.73;Mrz 15
21.633;73.73;31.498
21.633;73.73;31.495
21.633;73.73;31.492
21.633;73.73;3.149
21.633;73.73;31.487
21.633;73.73;31.485
21.633;73.73;31.483
21.633;73.73;3.148
21.633;73.73;31.478
21.634;73.73;31.475
21.634;73.729;31.472
21.634;73.729;3.147
21.634;73.729;31.468
21.634;73.729;31.465
21.634;73.729;31.463
21.634;73.729;3.146
21.634;73.729;31.457
21.634;73.729;31.455
21.634;73.729;31.453
21.634;73.729;3.145
21.634;73.729;31.448
21.634;73.729;31.445
21.634;73.729;31.442
21.635;73.729;3.144
21.635;73.729;31.438
21.635;73.729;31.435
21.635;73.729;31.433
21.635;73.729;3.143
21.635;73.729;31.427
21.635;73.728;31.425
21.635;73.728;31.423
21.635;73.728;3.142
21.635;73.728;31.418
21.635;73.728;31.415
21.635;73.728;31.412
21.635;73.728;3.141
21.635;73.728;31.408
21.636;73.728;31.405
21.636;73.728;31.403
21.636;73.728;Mrz 14
21.636;73.728;31.397
21.636;73.728;31.395
21.636;73.728;31.393
21.636;73.728;3.139
